X Targetposition, Y Targetposition,Z Targetposition,X Targetrotation,Y Targetrotation,Z Targetrotation,X Rotation,Y Rotation,Z Rotation,X position,Y position,Z position,FramesFromStart,TimeFromStart,VIMS Scale,VIMS Count,ISwait
-38.31823,-3.573447,122.2827,-0.01876019,0.696704,0.01820079,-0.03134618,0.7593673,-0.08776766,-32.01858,-2.048478,122.2184,6619,159.0607,0,5,False
-41.38079,-3.512941,123.4669,-0.01386424,0.7695138,0.01657009,-0.03259888,0.7666423,-0.08812773,-35.18417,-2.048665,121.9702,6634,159.3907,0,5,False
-38.29416,-3.358429,118.277,-0.008614112,0.5046681,0.005146232,0.01614962,0.9797645,-0.08896799,-32.41864,-2.047806,121.1113,6650,159.7207,0,5,False
-32.10113,-3.137497,115.3567,0.006351283,0.2232861,-0.001409589,0.02861271,0.9943024,-0.05902966,-28.86665,-2.0443,121.0884,6665,160.0507,0,5,False
-25.30077,-2.871578,114.5343,0.02637898,-0.04074392,0.001574285,-0.005054934,0.9689824,-0.03625215,-25.44386,-2.040199,121.0742,6680,160.3807,0,5,False
-19.26784,-2.567065,115.1818,0.04751217,-0.2502124,0.01305458,-0.04476747,0.9476456,-0.02801249,-22.09302,-2.037684,120.9961,6695,160.7107,0,5,False
-14.20506,-2.216258,116.5732,0.06828672,-0.4217443,0.03264639,-0.06617522,0.9166889,-0.01524909,-18.87567,-2.034418,120.8824,6710,161.0407,0,5,False
-9.800989,-1.799538,118.4478,0.08745974,-0.5736686,0.06213384,-0.08244283,0.882815,-0.009871464,-15.57488,-2.032326,120.7394,6724,161.3707,0,5,False
-6.161265,-1.35674,120.4285,0.1001322,-0.6993802,0.09959303,-0.08012912,0.8412269,-0.003930591,-12.21477,-2.03095,120.5838,6738,161.7007,0,5,False
-3.378853,-0.9784367,121.9732,0.1034335,-0.7856543,0.1357121,-0.05327782,0.8030094,-0.01268955,-9.085927,-2.033055,120.4291,6752,162.0307,0,5,False
-2.504235,-0.645637,125.2354,-0.0809624,0.8951315,-0.1794851,-0.02368021,0.6911316,-0.01507676,-6.796582,-2.03402,121.3776,6766,162.3607,0,5,False
-6.099068,-0.3775139,130.3505,-0.01704428,0.9730948,-0.2177222,0.02208389,0.379829,0.007785741,-6.895905,-2.036335,124.7724,6779,162.6907,0,5,False
-8.386927,-0.1304257,133.5643,0.02997585,0.9634359,-0.2366036,0.01444846,-0.003768742,0.05717663,-6.983557,-2.036605,128.2541,6791,163.0207,0,5,False
-9.04192,0.05204582,136.3,0.04915218,0.9489376,-0.2487492,-0.02745032,-0.1796466,0.06245074,-6.999388,-2.032638,131.3184,6803,163.3507,0,5,False
-8.808528,0.1871538,139.7626,0.04876887,0.9478192,-0.2603149,-0.05236362,-0.2747552,0.07066729,-6.959834,-2.030662,134.777,6817,163.6807,0,5,False
-7.965469,0.2354298,143.3006,0.03140407,0.9565777,-0.2670655,-0.02619767,-0.1993999,0.067536,-6.872815,-2.031748,138.1015,6830,164.0107,0,5,False
-6.797441,0.1807148,146.633,0.006006606,0.9642217,-0.2642357,0.02327214,-0.04682925,0.01303437,-6.760232,-2.036505,141.2469,6841,164.3407,0,5,False
-9.374743,-0.006512403,148.1649,0.02366345,0.9643148,-0.2475752,0.06070355,-0.140877,0.0005087536,-8.592692,-2.042395,142.6721,6853,164.6707,0,5,False
-14.29868,-0.340337,147.8834,0.0485451,0.9514828,-0.2160052,0.02524003,-0.3677328,0.05306417,-12.11952,-2.037809,142.5089,6867,165.0007,0,5,False
-18.04567,-0.7561846,147.8285,0.0485768,0.9484701,-0.1817489,-0.02128177,-0.5304507,0.02693975,-15.34825,-2.031917,142.4167,6881,165.3307,0,5,False
-21.60567,-1.258137,147.8862,0.04084139,0.9502484,-0.1431393,-0.01639639,-0.6035836,-0.005012059,-18.61561,-2.030752,142.3687,6895,165.6607,0,5,False
-25.44344,-1.858833,147.844,0.03107432,0.9480394,-0.09795914,-0.007557253,-0.6450698,-0.013001,-22.06869,-2.032323,142.3515,6911,165.9907,0,5,False
-29.37796,-2.412002,147.3034,0.0219369,0.9258721,-0.0568497,0.009626492,-0.6683967,0.01286543,-25.17676,-2.038038,142.3464,6925,166.3207,0,5,False
-34.04627,-3.039494,145.6969,0.006292737,0.8577441,-0.01236759,0.009071201,-0.679193,0.02096813,-28.55108,-2.040232,142.3488,6940,166.6507,0,5,False
-38.09915,-3.730618,143.1507,-0.02569188,0.7367821,0.02789348,0.05775599,-0.6770773,0.07934007,-31.85259,-2.052958,142.3602,6955,166.9807,0,5,False
-41.0336,-4.398569,140.4994,-0.07111818,0.581641,0.05224559,0.05713904,-0.7071849,0.0751448,-35.18909,-2.051709,142.3717,6970,167.3107,0,5,False
-43.36784,-4.925745,138.7703,-0.114265,0.4462978,0.05862943,0.02306616,-0.7844418,0.07601222,-38.55034,-2.046689,142.3743,6984,167.6407,0,5,False
-46.00777,-5.327944,138.2254,-0.1468195,0.3850332,0.06235557,0.03308313,-0.8585344,0.1303473,-41.83647,-2.056568,142.3712,6999,167.9707,0,5,False
-49.31257,-5.659548,138.4994,-0.1694302,0.3999876,0.07555652,0.04794905,-0.8838444,0.1701425,-45.07362,-2.065644,142.3749,7013,168.3008,0,5,False
-52.95235,-5.874002,139.1894,-0.1794286,0.4544607,0.09396869,0.05063347,-0.8711755,0.1615142,-48.2962,-2.065026,142.3984,7028,168.6308,0,5,False
-56.83431,-5.956922,140.291,-0.1747533,0.537581,0.1149728,0.0664387,-0.8460059,0.1485844,-51.62852,-2.062676,142.4329,7042,168.9608,0,5,False
-60.61964,-5.895716,141.725,-0.155963,0.6331553,0.1319328,0.07263352,-0.793218,0.1230434,-54.97574,-2.057841,142.4757,7057,169.2908,0,5,False
-64.06124,-5.706197,143.3315,-0.1275161,0.7263313,0.1397769,0.04754079,-0.6912306,0.1060642,-58.28662,-2.05135,142.5263,7072,169.6208,0,5,False
-67.05942,-5.40122,144.8704,-0.09548126,0.8051671,0.1348446,0.03782308,-0.6706747,0.095493,-61.49818,-2.049057,142.5562,7087,169.9508,0,5,False
-69.84943,-4.991007,146.1842,-0.06471232,0.8659864,0.1166994,0.04256988,-0.647814,0.08649714,-64.76314,-2.047715,142.5832,7103,170.2808,0,5,False
-72.63433,-4.503213,147.1011,-0.03963817,0.9052828,0.08762971,0.03763332,-0.6519719,0.08603935,-68.06258,-2.047478,142.6037,7118,170.6108,0,5,False
-75.71837,-3.947824,147.5478,-0.02052967,0.9232808,0.05019934,0.04542473,-0.6418837,0.08331206,-71.42799,-2.048151,142.6293,7134,170.9408,0,5,False
-79.19659,-3.374551,147.4691,-0.003846548,0.9193995,0.0105807,0.04825901,-0.6113282,0.08032937,-74.75394,-2.047917,142.6572,7149,171.2708,0,5,False
-83.00456,-2.817433,146.9104,0.01442305,0.8953266,-0.02686862,0.04659217,-0.5968571,0.06665586,-78.07765,-2.046258,142.6833,7164,171.6008,0,5,False
-86.61243,-2.236192,143.8407,0.04539165,0.7965593,-0.05867992,0.03773976,-0.6844631,0.068975,-80.6029,-2.045508,141.7511,7179,171.9308,0,5,False
-86.54858,-1.67559,136.2676,0.098294,0.5392984,-0.0629845,0.009860301,-0.8859838,0.06651825,-80.78893,-2.043599,138.5282,7193,172.2608,0,5,False
-84.37722,-1.089009,130.2286,0.1556212,0.2729684,-0.04498906,-0.01721609,-0.9657509,0.03727734,-81.02802,-2.038405,135.1516,7208,172.5908,0,5,False
-82.06478,-0.6078415,126.2102,0.1995727,0.05368938,-0.01161727,-0.01656285,-0.9944595,-0.0146647,-81.31579,-2.031623,131.8914,7224,172.9208,0,5,False
-80.36003,-0.2611904,123.1833,0.2262948,-0.1161988,0.02628608,0.001497451,-0.9947293,-0.08718234,-81.64407,-2.022917,128.593,7239,173.2508,0,5,False
-79.45959,-0.05589795,120.4468,0.2378092,-0.2298506,0.05734355,0.0319982,-0.9787616,-0.1673202,-82.00379,-2.013282,125.2808,7254,173.5808,0,5,False
-79.2504,0.0316596,117.6567,0.2406794,-0.2858298,0.07422952,0.08460367,-0.9587412,-0.2325699,-82.36552,-2.006989,122.1007,7269,173.9108,0,5,False
-79.74687,0.02214837,114.2617,0.2406169,-0.2752444,0.0717179,0.1010154,-0.9489999,-0.2451834,-82.74627,-2.006987,118.7941,7285,174.2408,0,5,False
-81.25343,-0.1056457,110.3792,0.2365954,-0.1715586,0.04333408,0.1139846,-0.9492615,-0.239768,-83.12125,-2.007462,115.5568,7300,174.5708,0,5,False
-83.71658,-0.3902378,106.6027,0.2173607,0.002323516,-0.0001460044,0.1316319,-0.9527962,-0.2426482,-83.50613,-2.007776,112.2909,7315,174.9008,0,5,False
-86.52581,-0.8180461,103.6108,0.1794322,0.1976093,-0.03716697,0.1483403,-0.9511155,-0.270856,-83.91556,-2.009593,108.9876,7330,175.2308,0,5,False
-88.70189,-1.299082,101.2349,0.1359257,0.3510543,-0.0524232,0.09379598,-0.9319591,-0.2644837,-84.32736,-2.012834,105.6819,7345,175.5608,0,5,False
-87.46721,-1.810638,98.51797,0.1010431,0.3091568,-0.0334586,0.08535062,-0.9444831,-0.1788065,-83.39915,-2.019847,103.4878,7360,175.8908,0,5,False
-80.6791,-2.389403,97.09838,0.06258479,0.03062171,-0.00244477,0.07800096,-0.9931708,-0.07282941,-79.91508,-2.027629,103.5657,7375,176.2208,0,5,False
-74.83877,-2.922647,97.38918,0.02242884,-0.176369,0.002934792,0.04843429,-0.967563,0.005531022,-76.75259,-2.036179,103.6149,7389,176.5508,0,5,False
-69.37996,-3.507608,98.62459,-0.01943854,-0.3591595,-0.008530768,0.01542887,-0.8940257,0.04655875,-73.43976,-2.041473,103.6373,7404,176.8808,0,5,False
-64.60473,-4.135812,100.4805,-0.05809367,-0.5199177,-0.03608738,-0.0253554,-0.8399466,0.05910012,-70.07924,-2.045576,103.6259,7419,177.2108,0,5,False
-60.70953,-4.748302,102.5717,-0.08649652,-0.6542857,-0.07553907,-0.08086434,-0.7550723,0.06715399,-66.74335,-2.051534,103.6024,7433,177.5408,0,5,False
-57.59348,-5.267058,104.4914,-0.09986322,-0.7580156,-0.1182539,-0.1166536,-0.6674786,0.07524621,-63.44386,-2.05658,103.5702,7446,177.8708,0,5,False
-54.96661,-5.634605,105.9286,-0.09940085,-0.8291274,-0.1543018,-0.1701021,-0.5719455,0.03960121,-60.21112,-2.061523,103.5407,7458,178.2008,0,5,False
-52.40826,-5.85424,106.8279,0.09210548,0.8725495,0.1786214,-0.2057282,-0.4674662,-0.00666301,-56.99482,-2.067703,103.5112,7470,178.5308,0,5,False
-49.41789,-5.951731,107.2526,0.08476628,0.894402,0.1907831,-0.2178891,-0.4407024,-0.03386727,-53.554,-2.069595,103.4551,7483,178.8608,0,5,False
-46.56046,-5.931791,104.2986,-0.1107121,-0.8260829,-0.1751044,-0.2244149,-0.5579575,-0.0002365485,-51.63845,-2.070138,101.8833,7495,179.1908,0,5,False
-45.9565,-5.797959,97.37785,-0.1488343,-0.6371254,-0.1282787,-0.2143196,-0.7402704,0.06088544,-51.56456,-2.070242,98.28712,7509,179.5208,0,5,False
-46.92248,-5.535802,91.3798,-0.1560548,-0.4486207,-0.08087983,-0.1859763,-0.8321972,0.09387429,-51.55975,-2.068467,94.85551,7523,179.8508,0,5,False
-48.74275,-5.110792,86.1343,-0.1375936,-0.2578449,-0.0377381,-0.1643187,-0.8859488,0.105089,-51.56683,-2.065212,91.40378,7539,180.1808,0,5,False
-50.81963,-4.574753,82.03001,-0.1012357,-0.08449122,-0.008743873,-0.1318586,-0.9347906,0.1152403,-51.57161,-2.061486,88.15914,7554,180.5108,0,5,False
-52.92128,-3.937832,78.57825,-0.05327597,0.07805914,0.004741635,-0.09951951,-0.9759545,0.09806395,-51.57404,-2.053605,84.7903,7569,180.8408,0,5,False
-54.59918,-3.294677,75.69511,-0.004956156,0.2108232,0.001974165,-0.05789276,-0.9961124,0.05741089,-51.57427,-2.043478,81.42222,7584,181.1708,0,5,False
-55.61871,-2.732747,73.2185,0.03541797,0.2994881,-0.01014315,-0.01818678,-0.9973836,0.01838129,-51.57027,-2.03651,78.32668,7598,181.5008,0,5,False
-56.16344,-2.142015,70.40498,0.07611863,0.35565,-0.02855154,-5.776051E-05,-0.9919944,-0.02646514,-51.54762,-2.030452,74.9697,7613,181.8308,0,5,False
-56.15551,-1.548066,67.2837,0.1176908,0.3651807,-0.04639622,0.01586993,-0.9864599,-0.05646746,-51.51571,-2.027116,71.65383,7629,182.1608,0,5,False
-55.61148,-0.9990079,63.73878,0.1596993,0.3250473,-0.0553641,0.02283214,-0.9849747,-0.06514799,-51.4784,-2.026388,68.32363,7644,182.4908,0,5,False
-54.59506,-0.5144053,59.96264,0.2008847,0.243679,-0.05148245,0.02569956,-0.9866919,-0.05765405,-51.438,-2.027086,64.96312,7659,182.8208,0,5,False
-53.2437,-0.127733,56.35405,0.236363,0.1353931,-0.03343519,0.01862643,-0.992211,-0.04773177,-51.39374,-2.028391,61.69139,7674,183.1508,0,5,False
-58.05704,0.1550436,57.04325,0.2498656,0.2908279,-0.07931306,-0.03254499,-0.9473087,-0.04243617,-54.75037,-2.028271,61.33894,7689,183.4808,0,5,False
-61.67486,0.2981479,57.48833,0.2559039,0.3446158,-0.09849911,-0.1048513,-0.9010731,-0.04259515,-58.01464,-2.025017,61.30474,7703,183.8108,0,5,False
-64.98002,0.3301828,57.44294,0.2585905,0.3437072,-0.09908444,-0.1862669,-0.8497211,-0.03816897,-61.41233,-2.022902,61.28622,7718,184.1408,0,5,False
-68.16401,0.2608969,57.18262,0.2553036,0.3233127,-0.09105194,-0.2088462,-0.87537,-0.0334845,-64.80758,-2.02433,61.25383,7734,184.4708,0,5,False
-71.42554,0.1066017,56.95816,0.2442783,0.3120821,-0.08333447,-0.2168116,-0.8678046,-0.0303466,-68.15964,-2.025185,61.21924,7750,184.8008,0,5,False
-75.0523,-0.1178379,56.98854,0.224814,0.3360894,-0.08265872,-0.2065834,-0.8538966,-0.02395282,-71.5052,-2.025244,61.17873,7765,185.1308,0,5,False
-79.0862,-0.3647652,57.71619,0.1975048,0.4276189,-0.09558433,-0.1922461,-0.846746,-0.01177905,-74.63689,-2.026413,61.13586,7779,185.4608,0,5,False
-83.53905,-0.7076232,59.48243,0.1554431,0.577991,-0.1126594,-0.1581164,-0.8300944,0.01283827,-77.97309,-2.029153,61.09185,7794,185.7908,0,5,False
-87.3036,-1.13758,61.99753,0.1055815,0.7345399,-0.1178269,-0.09627231,-0.779297,0.02297192,-81.33743,-2.031531,61.05696,7809,186.1208,0,5,False
-90.08305,-1.568714,64.23332,0.06439775,0.8474034,-0.1070464,-0.01243061,-0.7001535,-0.0002366812,-84.6883,-2.035404,61.03382,7824,186.4509,0,5,False
-92.63017,-1.95515,65.01006,0.04153211,0.8938775,-0.08594339,0.06829282,-0.5775407,-0.06512726,-87.78787,-2.041462,60.79506,7839,186.7809,0,5,False
-94.08379,-2.343576,58.43218,0.04383397,0.745518,-0.04945168,0.14324,-0.7365821,-0.08002406,-87.68893,-2.048551,57.34101,7854,187.1109,0,5,False
-93.87437,-2.713735,52.17574,0.03095835,0.5819434,-0.02247595,0.1718187,-0.8380005,-0.03401899,-87.635,-2.053033,53.95396,7869,187.4409,0,5,False
-92.78951,-3.026257,46.94257,0.0133547,0.4278054,-0.006459773,0.1597717,-0.9013152,0.04226052,-87.61472,-2.058427,50.78336,7883,187.7709,0,5,False
-91.21581,-3.299748,42.21035,-0.005394631,0.2748513,0.001650756,0.1057704,-0.9515164,0.1072105,-87.60514,-2.060107,47.46799,7898,188.1009,0,5,False
-89.66943,-3.491524,38.1648,-0.01975841,0.1456085,0.00311009,0.01346621,-0.9798036,0.1729256,-87.59087,-2.064844,44.13378,7913,188.4309,0,5,False
-88.60037,-3.580395,34.57937,-0.0266037,0.05954508,0.001722559,-0.09903994,-0.975082,0.1890717,-87.58408,-2.068783,40.78476,7928,188.7609,0,5,False
-88.36555,-3.584065,33.01433,-0.02691273,0.03977355,0.001071652,-0.1558634,-0.9701618,0.1379864,-87.58437,-2.063193,39.2654,7943,189.0909,0,5,True
-88.36555,-3.584065,33.01433,-0.02691273,0.03977355,0.001071652,-0.1585677,-0.9732723,0.120169,-87.58603,-2.058903,39.27022,7958,189.4209,0,5,True
-88.36555,-3.584065,33.01433,-0.02691273,0.03977355,0.001071652,-0.1392722,-0.9764176,0.1329262,-87.59349,-2.059084,39.26541,7972,189.7509,0,5,True
-88.36555,-3.584065,33.01433,-0.02691273,0.03977355,0.001071652,-0.1355307,-0.9769672,0.1362589,-87.5963,-2.059461,39.265,7987,190.0809,0,5,True
-88.36555,-3.584065,33.01433,-0.02691273,0.03977355,0.001071652,-0.136879,-0.9764577,0.1382639,-87.59501,-2.059997,39.26488,8002,190.4109,0,5,True
-88.36555,-3.584065,33.01433,-0.02691273,0.03977355,0.001071652,-0.1372965,-0.9766085,0.1376969,-87.59529,-2.060179,39.26635,8017,190.7409,0,5,True
-88.31213,-3.574252,32.11549,-0.02618316,0.03454078,0.0009010999,-0.1323987,-0.9776779,0.1363082,-87.61174,-2.059739,38.37505,8032,191.0709,0,6,False
-89.69027,-3.519991,29.00309,-0.02194603,0.1344289,0.00287421,-0.1318369,-0.976844,0.1372514,-87.66549,-2.059892,35.0446,8047,191.4009,0,6,False
-91.95135,-3.371047,26.74262,-0.01039856,0.3137435,0.003522026,-0.1269009,-0.9781961,0.1333103,-87.72304,-2.058814,31.71889,8062,191.7309,0,6,False
-92.88883,-3.167372,24.40914,0.003928804,0.3962254,-0.001670444,-0.07271987,-0.9918675,0.09964963,-87.80314,-2.049533,28.60819,8076,192.0609,0,6,False
-92.70129,-2.906356,20.84146,0.02227192,0.3722761,-0.00844626,0.01563086,-0.9749376,0.05061252,-87.90586,-2.042429,25.29337,8091,192.3909,0,6,False
-92.06017,-2.610365,16.94785,0.04397177,0.3087019,-0.01357653,0.03949016,-0.9751287,0.02972846,-87.97639,-2.040485,21.9679,8106,192.7209,0,6,False
-87.88351,-2.255657,13.70894,0.07255998,0.07336123,-0.004739048,0.01066024,-0.9993126,0.0005432038,-86.61997,-2.034811,19.95054,8121,193.0509,0,6,False
-79.77512,-1.841432,14.87894,0.09901962,-0.3040027,0.03210426,0.0179853,-0.9453354,-0.03474017,-83.17561,-2.029957,20.09309,8136,193.3809,0,6,False
-74.22729,-1.401875,17.8394,0.1136113,-0.5611965,0.07788787,0.05339683,-0.8377305,-0.05922816,-79.81544,-2.02564,20.17766,8151,193.7109,0,6,False
-70.80528,-1.020186,20.43079,0.1155645,-0.715699,0.1210659,0.08408325,-0.7267655,-0.0913422,-76.70862,-2.020769,20.2134,8165,194.0409,0,6,False
-68.04046,-0.6759546,22.36946,0.109071,-0.8141334,0.1610279,0.1092007,-0.6022006,-0.1079828,-73.38528,-2.017714,20.21851,8179,194.3709,0,6,False
-65.52839,-0.4045708,23.40248,-0.1013972,0.8634957,-0.1909535,0.1518332,-0.4691337,-0.1246311,-70.17316,-2.013743,20.20598,8192,194.7009,0,6,False
-62.51552,-0.1517606,23.77866,-0.0992048,0.8822769,-0.2149586,0.2100206,-0.366418,-0.1440817,-66.69733,-2.009109,20.17103,8205,195.0309,0,6,False
-59.21841,0.04673386,23.55285,-0.108686,0.873771,-0.2285955,0.2239033,-0.367559,-0.1433798,-63.41356,-2.008407,20.12111,8218,195.3609,0,6,False
-55.77981,0.1732616,22.92674,-0.1265358,0.8462442,-0.2313328,0.2250803,-0.3827464,-0.1312865,-60.30023,-2.008043,20.07244,8230,195.6909,0,6,False
-51.98851,0.2336023,21.87767,0.1510154,-0.7967283,0.2223098,0.2253857,-0.4683893,-0.1250283,-56.9747,-2.008231,20.01055,8243,196.0209,0,6,False
-48.17653,0.1883755,20.46687,0.1743869,-0.7250279,0.1994645,0.2359176,-0.5670796,-0.1054539,-53.53632,-2.008922,19.93825,8258,196.3509,0,6,False
-44.92372,0.02006841,19.0021,0.1870158,-0.6443698,0.1672676,0.2282532,-0.6716632,-0.07401425,-50.38863,-2.013589,19.8684,8272,196.6809,0,6,False
-41.81737,-0.2850111,17.47777,0.1859612,-0.5526725,0.1282168,0.2191894,-0.7655616,-0.03246383,-47.08954,-2.020225,19.79503,8287,197.0109,0,6,False
-40.89125,-0.7078545,22.78735,0.1354248,-0.696435,0.1360428,0.1988046,-0.6560481,0.04655733,-46.89709,-2.026554,23.06055,8302,197.3409,0,6,False
-40.75986,-1.226467,27.69293,0.09361398,-0.778186,0.1188701,0.1826822,-0.5637068,0.08552136,-46.89869,-2.029388,26.51863,8317,197.6709,0,6,False
-40.81578,-1.7822,31.93401,0.06015721,-0.8283769,0.09042174,0.1499657,-0.4535835,0.09978651,-46.85486,-2.029885,29.76228,8329,198.0009,0,6,False
-41.28695,-2.37645,36.5493,-0.03012134,0.886188,-0.05603006,0.08905167,-0.3941384,0.1042411,-46.77713,-2.033795,33.0947,8341,198.3309,0,6,False
-42.60614,-2.949451,41.20792,-0.007591692,0.9494122,-0.01917357,0.01892612,-0.3379288,0.0958177,-46.68955,-2.040415,36.22142,8352,198.6609,0,6,False
-50.29626,-3.671379,43.72032,-0.004339583,0.9917832,0.03319753,-0.04252405,0.008131579,0.05422305,-48.96264,-2.042496,37.54724,8365,198.9909,0,6,False
-57.96523,-4.348727,40.15333,-0.04474969,0.8407106,0.07164387,-0.04704799,0.4350333,-0.03834991,-52.43514,-2.044446,37.45181,8379,199.3209,0,6,False
-61.53672,-4.852549,36.59873,-0.09177563,0.6534296,0.08161508,-0.02516913,0.6775201,-0.08031727,-55.57222,-2.046873,37.39503,8393,199.6509,0,6,False
-64.11806,-5.273677,34.66547,-0.13235,0.515079,0.08123438,-0.0003752522,0.8022521,-0.1171183,-58.89902,-2.051321,37.39439,8408,199.9809,0,6,False
-67.09591,-5.629046,34.37457,-0.1600791,0.4770425,0.08889649,0.01234203,0.8474572,-0.1342692,-62.22237,-2.055113,37.43822,8423,200.3109,0,6,False
-70.55254,-5.8633,34.85294,-0.1733073,0.5011104,0.1031696,0.0168662,0.8613709,-0.1411085,-65.55604,-2.055993,37.5168,8438,200.6409,0,6,False
-74.01603,-5.95485,35.78186,-0.1713257,0.560342,0.1197309,0.006412908,0.8526897,-0.1385347,-68.68271,-2.055459,37.61021,8452,200.9709,0,6,False
-74.24773,-5.910218,43.54149,-0.1113586,0.8231003,0.1726418,-0.05037655,0.640913,-0.133645,-69.15364,-2.056338,40.99404,8467,201.3009,0,6,False
-72.01835,-5.735611,49.65529,-0.05079963,0.9467784,0.1846745,-0.08377627,0.4395727,-0.09191017,-69.30534,-2.05363,44.49422,8482,201.6309,0,6,False
-69.55813,-5.44425,53.8191,-0.006879831,0.9848956,0.1684493,-0.09754879,0.2554176,-0.05506001,-69.42415,-2.051057,47.80307,8496,201.9609,0,6,False
-67.53058,-5.045217,56.99481,0.01864663,0.9815278,0.1363454,-0.09990206,0.09254823,-0.03701563,-69.55343,-2.050566,51.11338,8509,202.2909,0,6,False
-66.15517,-4.537465,59.94104,0.02602668,0.961034,0.09528869,-0.09000894,-0.01702961,-0.02670458,-69.71115,-2.04839,54.61069,8522,202.6209,0,6,False
-65.59866,-4.011066,62.76139,0.01908739,0.9458091,0.05581928,-0.09120031,-0.06717864,-0.01769336,-69.87196,-2.048559,57.83512,8534,202.9509,0,6,False
-65.68364,-3.451551,65.96995,0.006079884,0.9451033,0.01589283,-0.09259626,-0.09629015,-0.01033881,-70.04326,-2.048684,61.07267,8546,203.2809,0,6,False
-66.31957,-2.904029,69.55444,-0.005603318,0.9576711,-0.02336438,-0.09591158,-0.1086827,-0.008202152,-70.22175,-2.049068,64.34322,8558,203.6109,0,6,False
-67.49255,-2.327762,73.37434,-0.01294288,0.9760696,-0.06602541,-0.09519965,-0.108819,-0.006940923,-70.40861,-2.049065,67.68814,8571,203.9409,0,6,False
-69.148,-1.718128,77.09669,-0.01012884,0.9891213,-0.1130403,-0.08620469,-0.07886598,-0.008484088,-70.6039,-2.047541,71.06925,8584,204.271,0,6,False
-70.92558,-1.161407,80.20517,0.00452419,0.9872659,-0.1562922,-0.06383019,0.0002684891,-0.01461621,-70.79629,-2.044041,74.22549,8596,204.601,0,6,False
-72.70878,-0.6598561,83.02846,0.03096711,0.9677229,-0.1933048,-0.04145834,0.06889915,-0.02487507,-70.99847,-2.040713,77.54375,8609,204.931,0,6,False
-74.16029,-0.2883029,85.65755,0.06211983,0.9352172,-0.2168937,-0.01132945,0.1308897,-0.02009654,-71.20103,-2.036513,80.95577,8623,205.261,0,6,False
-75.08153,-0.07644916,88.17284,0.08695233,0.9046478,-0.2268379,0.02108064,0.1986062,0.009295791,-71.38694,-2.031925,84.16817,8637,205.591,0,6,False
-77.10068,0.02864599,89.4707,0.1225957,0.8446949,-0.2197296,0.04128301,0.3479455,0.03053719,-72.4687,-2.028642,86.70519,8652,205.921,0,6,False
-81.08053,0.02938819,86.9657,0.1707312,0.7118466,-0.1849125,0.04191366,0.5764072,0.044383,-75.70216,-2.027269,86.57382,8666,206.251,0,6,False
-84.52074,-0.08677077,86.46129,0.1730916,0.6801863,-0.1692429,0.03060488,0.6957759,0.05064864,-79.06543,-2.027539,86.50681,8681,206.581,0,6,False
-87.84909,-0.3526456,87.53677,0.1439992,0.7396247,-0.1668514,0.02176617,0.7506781,0.04977703,-82.3088,-2.028425,86.49864,8697,206.911,0,6,False
-90.90118,-0.7802212,89.39407,0.09893993,0.8315297,-0.1577708,0.03368223,0.7481264,0.08442924,-85.69111,-2.024685,86.53371,8713,207.241,0,6,False
-93.31617,-1.229463,90.86868,0.06321006,0.895817,-0.1372163,0.04190165,0.6605948,0.1175301,-88.79719,-2.022561,86.60099,8727,207.571,0,6,False
-96.19591,-1.753947,91.74401,0.03860804,0.9299699,-0.1038131,0.02557387,0.5558487,0.1341185,-92.24048,-2.02636,86.68498,8743,207.901,0,6,False
-99.44916,-2.29162,91.82242,0.02484973,0.930849,-0.06544057,0.0196555,0.5847837,0.1156942,-95.35771,-2.027936,86.74512,8758,208.231,0,6,False
-103.4097,-2.874309,91.41357,0.009921936,0.9114909,-0.02428417,0.02042634,0.6399332,0.05350415,-98.77211,-2.029969,86.79651,8773,208.561,0,6,False
-107.457,-3.462906,90.53202,-0.009611628,0.8714142,0.01508191,0.02720928,0.6841765,-0.004477678,-102.1143,-2.033066,86.84749,8788,208.891,0,6,False
-107.4608,-4.084731,94.18826,-0.02535799,0.9210519,0.05935056,0.02483183,0.5135623,-0.02260495,-103.1801,-2.034828,89.48778,8803,209.221,0,6,False
-106.8215,-4.665699,97.86725,-0.03443087,0.9426305,0.10293,0.00166795,0.363607,-0.05481318,-103.3067,-2.038602,92.78675,8817,209.551,0,6,False
-106.9704,-5.206354,101.0201,-0.04823738,0.934744,0.1421049,-0.0670777,0.299718,-0.09143543,-103.4245,-2.048583,96.22871,8832,209.881,0,6,False
-107.4761,-5.612938,103.9663,-0.06630218,0.9137538,0.16932,-0.1335303,0.2593532,-0.111471,-103.551,-2.061217,99.73125,8848,210.211,0,6,False
-105.0224,-5.841325,106.5452,-0.05264292,0.9442745,0.1928851,-0.1478339,0.07040985,-0.0814102,-102.0782,-2.060792,101.689,8862,210.541,0,6,False
-99.10114,-5.946474,107.4721,-0.008657657,0.9771335,0.2081653,-0.1670626,-0.2060417,-0.02267519,-98.53161,-2.061346,101.8615,8875,210.871,0,6,False
-93.80029,-5.939202,107.4388,0.02489302,0.9709638,0.2062653,-0.1533019,-0.3223465,0.007825401,-95.08065,-2.059707,101.9438,8887,211.201,0,6,False
-88.81122,-5.821113,106.9201,0.05194681,0.9449179,0.1914058,-0.1508684,-0.4022627,0.02027701,-91.6945,-2.059123,102.0209,8900,211.531,0,6,False
